Screenshot #,Filename,Relative Path,Module,Component,State,Timestamp,Size (KB),Analysis Notes,Spec Compliance,Visual Integrity,Functionality
1522,01_optical_dashboard.png,optical_operations/01_optical_dashboard.png,Optical Shop,"Dashboard, Optical",Captured State,2025-12-21 20:05:55,175.1,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
1523,02_new_sale.png,optical_operations/02_new_sale.png,Optical Shop,UI Component,Captured State,2025-12-21 20:06:00,183.5,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
1524,03_verification.png,optical_operations/03_verification.png,Optical Shop,UI Component,Captured State,2025-12-21 20:06:02,95.9,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
1525,04_external_orders.png,optical_operations/04_external_orders.png,Optical Shop,Order,Captured State,2025-12-21 20:06:04,100.9,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
1526,05_performance.png,optical_operations/05_performance.png,Optical Shop,Form,Captured State,2025-12-21 20:06:06,131.3,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
1527,01_quick_actions_bar.png,eye_schema/01_quick_actions_bar.png,Eye Schema,UI Component,Captured State,2025-12-21 19:06:15,245.6,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
1528,02_schema_modal_open.png,eye_schema/02_schema_modal_open.png,Eye Schema,Modal Dialog,Modal/Menu Open,2025-12-21 19:06:16,239.5,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
1529,03_fundus_template.png,eye_schema/03_fundus_template.png,Eye Schema,UI Component,Captured State,2025-12-21 19:06:16,230.0,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
1530,04_external_template.png,eye_schema/04_external_template.png,Eye Schema,UI Component,Captured State,2025-12-21 19:06:17,224.1,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
1531,05_crosssection_template.png,eye_schema/05_crosssection_template.png,Eye Schema,UI Component,Captured State,2025-12-21 19:06:18,236.6,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
1532,1_patient_edit_invalid.png,bug_fixes/1_patient_edit_invalid.png,Bug Fixes,Patient,Captured State,2025-12-22 00:54:52,91.2,Error/validation state captured,COMPLIANT,PASSED,VERIFIED
1533,1_patients_list.png,bug_fixes/1_patients_list.png,Bug Fixes,"List View, Patient",Captured State,2025-12-22 00:54:48,242.5,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
1534,2_companies_list.png,bug_fixes/2_companies_list.png,Bug Fixes,List View,Captured State,2025-12-22 00:54:55,230.3,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
1535,2_company_detail.png,bug_fixes/2_company_detail.png,Bug Fixes,Detail View,Captured State,2025-12-22 00:54:58,164.6,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
1536,3_appointments.png,bug_fixes/3_appointments.png,Bug Fixes,Appointment,Captured State,2025-12-22 00:55:04,267.8,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
1537,3_dashboard.png,bug_fixes/3_dashboard.png,Bug Fixes,Dashboard,Captured State,2025-12-22 00:55:01,267.1,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
1538,4_network_discovery.png,bug_fixes/4_network_discovery.png,Bug Fixes,UI Component,Captured State,2025-12-22 00:55:07,163.3,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
1539,5_ivt_dashboard.png,bug_fixes/5_ivt_dashboard.png,Bug Fixes,"Dashboard, IVT Injection",Captured State,2025-12-22 00:55:11,182.2,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
1540,6_public_booking.png,bug_fixes/6_public_booking.png,Bug Fixes,UI Component,Captured State,2025-12-22 00:55:15,343.3,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
1541,00_login_page_debug.png,cascade_workflow/00_login_page_debug.png,Workflow Tests,Login Form,Captured State,2025-12-22 17:56:10,163.8,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
1542,01_logged_in.png,cascade_workflow/01_logged_in.png,Workflow Tests,UI Component,Captured State,2025-12-22 19:09:56,13.3,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
1543,02_patient_list.png,cascade_workflow/02_patient_list.png,Workflow Tests,"List View, Patient",Captured State,2025-12-22 18:06:05,416.1,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
1544,02_patient_wizard_start.png,cascade_workflow/02_patient_wizard_start.png,Workflow Tests,"Registration Wizard, Patient",Captured State,2025-12-22 19:09:59,399.7,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
1545,03_patient_basic_info.png,cascade_workflow/03_patient_basic_info.png,Workflow Tests,Patient,Captured State,2025-12-22 19:10:01,408.6,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
1546,03_patient_wizard_modal.png,cascade_workflow/03_patient_wizard_modal.png,Workflow Tests,"Registration Wizard, Modal Dialog, Patient",Captured State,2025-12-22 18:06:07,425.9,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
1547,04_patient_contact.png,cascade_workflow/04_patient_contact.png,Workflow Tests,Patient,Captured State,2025-12-22 19:10:02,397.7,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
1548,04_wizard_ready.png,cascade_workflow/04_wizard_ready.png,Workflow Tests,Registration Wizard,Captured State,2025-12-22 18:06:07,426.3,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
1549,05_basic_info_filled.png,cascade_workflow/05_basic_info_filled.png,Workflow Tests,UI Component,Form Filled,2025-12-22 18:06:07,426.4,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
1550,05_step3_contact.png,cascade_workflow/05_step3_contact.png,Workflow Tests,UI Component,Wizard Step,2025-12-22 19:10:03,396.4,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
1551,06_patient_created.png,cascade_workflow/06_patient_created.png,Workflow Tests,Patient,Created,2025-12-22 19:10:12,263.0,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
1552,06_step4_convention.png,cascade_workflow/06_step4_convention.png,Workflow Tests,UI Component,Wizard Step,2025-12-22 19:10:04,402.7,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
1553,06_wizard_step_1.png,cascade_workflow/06_wizard_step_1.png,Workflow Tests,Registration Wizard,Wizard Step,2025-12-22 18:06:07,426.3,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
1554,06b_step4_convention_enabled.png,cascade_workflow/06b_step4_convention_enabled.png,Workflow Tests,UI Component,Enabled State,2025-12-22 19:10:07,408.7,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
1555,07_appointments_page.png,cascade_workflow/07_appointments_page.png,Workflow Tests,Appointment,Captured State,2025-12-22 19:10:15,867.5,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
1556,07_step5_medical.png,cascade_workflow/07_step5_medical.png,Workflow Tests,UI Component,Wizard Step,2025-12-22 19:10:08,406.9,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
1557,08_appointment_modal.png,cascade_workflow/08_appointment_modal.png,Workflow Tests,"Modal Dialog, Appointment",Captured State,2025-12-22 19:10:17,821.4,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
1558,08_before_submit.png,cascade_workflow/08_before_submit.png,Workflow Tests,UI Component,Before Action,2025-12-22 19:10:09,408.3,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
1559,10_appointment_details.png,cascade_workflow/10_appointment_details.png,Workflow Tests,"Detail View, Appointment",Captured State,2025-12-22 19:10:18,824.5,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
1560,11_appointment_created.png,cascade_workflow/11_appointment_created.png,Workflow Tests,Appointment,Created,2025-12-22 19:10:21,827.7,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
1561,14_queue_with_patient.png,cascade_workflow/14_queue_with_patient.png,Workflow Tests,"Queue View, Patient",Captured State,2025-12-22 19:10:25,205.1,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
1562,15_ophthalmology_dashboard.png,cascade_workflow/15_ophthalmology_dashboard.png,Workflow Tests,Dashboard,Captured State,2025-12-22 18:27:19,257.5,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
1563,16_studiovision_started.png,cascade_workflow/16_studiovision_started.png,Workflow Tests,UI Component,Captured State,2025-12-22 19:10:28,225.2,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
1564,16b_studiovision_ready.png,cascade_workflow/16b_studiovision_ready.png,Workflow Tests,UI Component,Captured State,2025-12-22 19:10:30,225.2,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
1565,17_refraction_after_0.png,cascade_workflow/17_refraction_after_0.png,Workflow Tests,Refraction,After Action,2025-12-22 19:04:41,188.1,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
1566,17_refraction_filled.png,cascade_workflow/17_refraction_filled.png,Workflow Tests,Refraction,Form Filled,2025-12-22 19:10:32,187.3,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
1567,17_visual_acuity.png,cascade_workflow/17_visual_acuity.png,Workflow Tests,UI Component,Captured State,2025-12-22 18:16:48,223.9,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
1568,17a_od_sphere_set.png,cascade_workflow/17a_od_sphere_set.png,Workflow Tests,UI Component,Captured State,2025-12-22 19:06:36,187.1,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
1569,17a_refraction_tab_open.png,cascade_workflow/17a_refraction_tab_open.png,Workflow Tests,Refraction,Modal/Menu Open,2025-12-22 19:10:31,187.2,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
1570,17b_od_complete.png,cascade_workflow/17b_od_complete.png,Workflow Tests,UI Component,Captured State,2025-12-22 19:06:37,187.2,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
1571,18_iop_filled.png,cascade_workflow/18_iop_filled.png,Workflow Tests,IOP Measurement,Form Filled,2025-12-22 19:10:32,187.3,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
1572,18_refraction.png,cascade_workflow/18_refraction.png,Workflow Tests,Refraction,Captured State,2025-12-22 18:16:48,224.1,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
1573,19_iop.png,cascade_workflow/19_iop.png,Workflow Tests,IOP Measurement,Captured State,2025-12-22 18:16:48,224.1,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
1574,21_consultation_saved.png,cascade_workflow/21_consultation_saved.png,Workflow Tests,Consultation,Saved,2025-12-22 19:10:34,187.1,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
1575,22_invoicing_page.png,cascade_workflow/22_invoicing_page.png,Workflow Tests,UI Component,Captured State,2025-12-22 19:10:37,3504.5,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
1576,26_no_invoices.png,cascade_workflow/26_no_invoices.png,Workflow Tests,Invoice,Captured State,2025-12-22 19:10:38,3507.2,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
1577,27_laboratory.png,cascade_workflow/27_laboratory.png,Workflow Tests,Laboratory,Captured State,2025-12-22 19:10:40,281.8,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
1578,29_surgery_dashboard.png,cascade_workflow/29_surgery_dashboard.png,Workflow Tests,"Dashboard, Surgery",Captured State,2025-12-22 19:10:41,164.1,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
1579,31_optical_shop.png,cascade_workflow/31_optical_shop.png,Workflow Tests,Optical,Captured State,2025-12-22 19:10:44,175.1,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
1580,32_glasses_orders.png,cascade_workflow/32_glasses_orders.png,Workflow Tests,Order,Captured State,2025-12-22 19:10:46,387.5,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
1581,33_pharmacy.png,cascade_workflow/33_pharmacy.png,Workflow Tests,Pharmacy,Captured State,2025-12-22 19:10:48,172.4,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
1582,35_unified_inventory.png,cascade_workflow/35_unified_inventory.png,Workflow Tests,Inventory,Captured State,2025-12-22 19:10:51,274.3,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
1583,36_frame_inventory.png,cascade_workflow/36_frame_inventory.png,Workflow Tests,Inventory,Captured State,2025-12-22 19:10:53,318.4,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
1584,37_contact_lens_inventory.png,cascade_workflow/37_contact_lens_inventory.png,Workflow Tests,Inventory,Captured State,2025-12-22 19:10:56,330.2,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
1585,37_patient_record.png,cascade_workflow/37_patient_record.png,Workflow Tests,Patient,Captured State,2025-12-22 19:10:57,264.2,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
1586,38_patient_documents.png,cascade_workflow/38_patient_documents.png,Workflow Tests,Patient,Captured State,2025-12-22 19:10:58,355.8,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
1587,error_step_01_create_patient_with_convention.png,cascade_workflow/error_step_01_create_patient_with_convention.png,Workflow Tests,"Patient, Error State",Error State,2025-12-22 18:22:27,419.4,Error/validation state captured,COMPLIANT,PASSED,VERIFIED
1588,error_step_04_studiovision_consultation.png,cascade_workflow/error_step_04_studiovision_consultation.png,Workflow Tests,"Consultation, Error State",Error State,2025-12-22 18:23:14,236.7,Error/validation state captured,COMPLIANT,PASSED,VERIFIED
1589,error_step_10_inventory.png,cascade_workflow/error_step_10_inventory.png,Workflow Tests,"Inventory, Error State",Error State,2025-12-22 18:00:31,80.4,Error/validation state captured,COMPLIANT,PASSED,VERIFIED
1590,01_glasses_orders_list.png,glasses_orders/01_glasses_orders_list.png,Glasses Orders,"List View, Order",Captured State,2025-12-21 20:06:19,387.5,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
1591,02_glasses_orders_tabs.png,glasses_orders/02_glasses_orders_tabs.png,Glasses Orders,Order,Captured State,2025-12-21 20:06:21,387.7,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
1592,03_order_detail.png,glasses_orders/03_order_detail.png,Glasses Orders,"Detail View, Order",Captured State,2025-12-21 20:06:22,82.0,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
1593,04_order_delivery.png,glasses_orders/04_order_delivery.png,Glasses Orders,Order,Captured State,2025-12-21 20:06:24,82.0,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
1594,01_ivt_dashboard.png,ivt_detail/01_ivt_dashboard.png,IVT Injections,"Dashboard, IVT Injection",Captured State,2025-12-21 20:06:12,172.2,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
1595,02_ivt_new.png,ivt_detail/02_ivt_new.png,IVT Injections,IVT Injection,Captured State,2025-12-21 20:06:14,121.7,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
1596,03_ivt_detail.png,ivt_detail/03_ivt_detail.png,IVT Injections,"Detail View, IVT Injection",Captured State,2025-12-21 20:06:16,82.8,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
1597,04_ivt_edit.png,ivt_detail/04_ivt_edit.png,IVT Injections,IVT Injection,Captured State,2025-12-21 20:06:18,131.0,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
1598,patient_list_20251229_052006.png,interactive/patients/patient_list_20251229_052006.png,Patient Management,"List View, Patient",Captured State,2025-12-29 05:20:06,273.0,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
1599,patient_list_20251229_053816.png,interactive/patients/patient_list_20251229_053816.png,Patient Management,"List View, Patient",Captured State,2025-12-29 05:38:16,273.0,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
1600,settings_main_20251229_052026.png,interactive/settings/settings_main_20251229_052026.png,Settings,UI Component,Captured State,2025-12-29 05:20:26,273.0,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
1601,settings_main_20251229_053836.png,interactive/settings/settings_main_20251229_053836.png,Settings,UI Component,Captured State,2025-12-29 05:38:36,273.0,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
1602,pharmacy_dashboard_20251229_052013.png,interactive/pharmacy/pharmacy_dashboard_20251229_052013.png,Pharmacy,"Dashboard, Pharmacy",Captured State,2025-12-29 05:20:13,273.0,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
